"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"21",0.000131884302201462,0.000131884302201479,0.000131884302201482,0.000131884302201475,0.000131884302201476,0.000131884302201477,0.000131884302201471,0.000131884302201476,0.000131884302201479,0.000131884302201468,0.000131884302201475,0.000131884302201465,0.155239091551282,0.000131884302201472,0.000131884302201475,0.829790330103572,0.0100908591636913,0.000131884302201472,0.000131884302201471,0.000131884302201476,0.000131884302201483,0.000131884302201475,0.000131884302201472,0.000131884302201475,0.00013188430220148,0.000131884302201476,0.000131884302201474,0.000131884302201484,0.000131884302201479,0.000131884302201465,0.000131884302201482,0.000131884302201484,0.000131884302201464,0.000131884302201478,0.000131884302201489,0.000131884302201486,0.000131884302201471,0.000131884302201471,0.00013188430220148,0.000131884302201471
"22",0.000193374699426447,0.000193374699426467,0.000193374699426459,0.000193374699426453,0.000193374699426442,0.000193374699426467,0.23401420627278,0.000193374699426457,0.000193374699426459,0.000193374699426457,0.00019337469942645,0.000193374699426445,0.000193374699426455,0.000193374699426455,0.000193374699426456,0.000193374699426454,0.0673302205447747,0.691500709303666,0.000193374699426462,0.000193374699426455,0.000193374699426463,0.000193374699426455,0.000193374699426455,0.000193374699426448,0.000193374699426466,0.000193374699426459,0.000193374699426456,0.000193374699426469,0.000193374699426464,0.000193374699426463,0.000193374699426458,0.00019337469942644,0.000193374699426445,0.000193374699426464,0.000193374699426473,0.000193374699426479,0.000193374699426457,0.000193374699426462,0.000193374699426462,0.000193374699426449
"23",0.000148878605629744,0.000148878605629731,0.000148878605629733,0.000148878605629709,0.000148878605629753,0.000148878605629746,0.00014887860562973,0.000148878605629742,0.212555942026702,0.000148878605629739,0.000148878605629752,0.000148878605629738,0.00014887860562975,0.000148878605629739,0.000148878605629735,0.000148878605629742,0.000148878605629771,0.000148878605629742,0.000148878605629738,0.000148878605629744,0.000148878605629733,0.00014887860562964,0.00014887860562975,0.000148878605629744,0.000148878605629753,0.000148878605629737,0.760285788844547,0.000148878605629734,0.000148878605629736,0.000148878605629754,0.000148878605629748,0.000148878605629745,0.0216497607204504,0.000148878605629741,0.000148878605629745,0.000148878605629743,0.000148878605629749,0.000148878605629738,0.000148878605629727,0.000148878605629723
"24",0.000157580969643177,0.000157580969643166,0.000157580969643155,0.000157580969643159,0.000157580969643161,0.000157580969643169,0.000157580969643169,0.000157580969643181,0.714990504133127,0.000157580969643157,0.000157580969643163,0.000157580969643167,0.000157580969643168,0.219139520263043,0.000157580969643163,0.000157580969643155,0.000157580969643175,0.000157580969643166,0.000157580969643167,0.000157580969643166,0.000157580969643164,0.000157580969643158,0.00015758096964316,0.000157580969643152,0.000157580969643166,0.000157580969643174,0.000157580969643071,0.000157580969643163,0.000157580969643161,0.000157580969643177,0.000157580969643176,0.000157580969643159,0.000157580969643157,0.000157580969643138,0.000157580969643163,0.000157580969643163,0.000157580969643159,0.000157580969643156,0.060039479727033,0.000157580969643152
"25",0.000125733317256057,0.000125733317256045,0.794465625087475,0.000125733317256059,0.000125733317256069,0.000125733317256066,0.000125733317256057,0.000125733317256061,0.000125733317256053,0.000125733317256062,0.000125733317256054,0.00012573331725605,0.000125733317256054,0.176932677091233,0.000125733317256067,0.000125733317256058,0.000125733317256044,0.000125733317256065,0.000125733317256033,0.000125733317256062,0.0239495650828178,0.000125733317256056,0.000125733317256037,0.000125733317256058,0.000125733317256052,0.000125733317256058,0.000125733317256044,0.000125733317256063,0.000125733317256059,0.000125733317256052,0.000125733317256043,0.000125733317256049,0.000125733317256062,0.000125733317256057,0.000125733317256058,0.000125733317256054,0.000125733317256062,0.000125733317256028,0.000125733317256056,0.000125733317256057
"26",0.000108816284288463,0.000108816284288404,0.000108816284288464,0.000108816284288455,0.000108816284288462,0.00010881628428847,0.000108816284288458,0.225996889682707,0.351618756449442,0.000108816284288468,0.35354088645616,0.000108816284288438,0.000108816284288467,0.000108816284288455,0.000108816284288459,0.000108816284288439,0.000108816284288457,0.000108816284288458,0.00010881628428846,0.000108816284288449,0.000108816284288443,0.000108816284288444,0.00010881628428845,0.000108816284288451,0.000108816284288454,0.000108816284288443,0.00010881628428846,0.000108816284288459,0.000108816284288454,0.000108816284288464,0.000108816284288461,0.000108816284288455,0.000108816284288449,0.00010881628428846,0.000108816284288445,0.0649260811773061,0.00010881628428845,0.000108816284288455,0.000108816284288445,0.000108816284288449
"27",0.000139867129656662,0.000139867129656668,0.000139867129656669,0.00013986712965667,0.00013986712965666,0.000139867129656663,0.000139867129656668,0.270640702476882,0.000139867129656677,0.000139867129656664,0.724044346596165,0.000139867129656664,0.000139867129656664,0.000139867129656668,0.000139867129656663,0.000139867129656667,0.00013986712965667,0.000139867129656668,0.000139867129656663,0.000139867129656666,0.000139867129656663,0.000139867129656656,0.000139867129656671,0.000139867129656657,0.000139867129656658,0.000139867129656673,0.000139867129656672,0.000139867129656666,0.000139867129656661,0.000139867129656669,0.000139867129656662,0.000139867129656667,0.000139867129656669,0.000139867129656658,0.00013986712965668,0.00013986712965667,0.000139867129656664,0.000139867129656654,0.000139867129656668,0.000139867129656667
"28",0.000111057654406458,0.000111057654406457,0.000111057654406428,0.00011105765440646,0.000111057654406437,0.000111057654406438,0.129938867257153,0.000111057654406459,0.00011105765440646,0.000111057654406458,0.000111057654406451,0.000111057654406461,0.000111057654406461,0.00011105765440645,0.000111057654406444,0.000111057654406471,0.000111057654406446,0.000111057654406451,0.151188211233455,0.000111057654406453,0.000111057654406446,0.000111057654406463,0.000111057654406455,0.000111057654406456,0.000111057654406448,0.00011105765440646,0.000111057654406439,0.000111057654406454,0.25403907367894,0.000111057654406458,0.000111057654406455,0.000111057654406447,0.000111057654406412,0.000111057654406453,0.264624791187988,0.000111057654406456,0.000111057654406447,0.196322038738238,0.000111057654406454,0.000111057654406458
"29",0.00014752080656595,0.000147520806565988,0.00014752080656598,0.378891572132568,0.000147520806565986,0.000147520806565986,0.000147520806565979,0.000147520806565983,0.000147520806565988,0.000147520806565974,0.000147520806565972,0.000147520806565976,0.00014752080656599,0.000147520806565978,0.000147520806565966,0.00014752080656598,0.000147520806565978,0.000147520806565981,0.000147520806565981,0.000147520806565979,0.000147520806565984,0.000147520806565963,0.00014752080656597,0.178874430505493,0.000147520806565986,0.000147520806565968,0.0718901466852114,0.000147520806565957,0.000147520806565981,0.000147520806565971,0.365033101640353,0.000147520806565971,0.000147520806565978,0.00014752080656598,0.000147520806565976,0.000147520806565969,0.000147520806565969,0.000147520806565986,0.000147520806565986,0.000147520806565982
"30",0.000129768177575997,0.000129768177576004,0.000129768177576008,0.000129768177575988,0.000129768177576,0.000129768177576004,0.000129768177575994,0.000129768177576014,0.000129768177576,0.000129768177575999,0.000129768177575991,0.000129768177575999,0.000129768177576009,0.000129768177576009,0.000129768177575991,0.000129768177576005,0.000129768177575993,0.000129768177576,0.000129768177575997,0.000129768177575888,0.000129768177575994,0.000129768177576,0.000129768177576003,0.000129768177576008,0.000129768177575996,0.0394620926021505,0.000129768177575998,0.000129768177575989,0.000129768177576,0.000129768177576003,0.000129768177576017,0.955606716649962,0.000129768177576013,0.000129768177576003,0.000129768177576004,0.000129768177576009,0.000129768177575943,0.000129768177576,0.000129768177575999,0.000129768177575993
"31",0.000129768177575984,0.000129768177575983,0.000129768177575998,0.000129768177575991,0.000129768177576005,0.000129768177575986,0.000129768177575994,0.994939041074536,0.000129768177575979,0.000129768177575997,0.000129768177575994,0.000129768177576009,0.000129768177575974,0.000129768177575981,0.000129768177575995,0.00012976817757599,0.000129768177575995,0.000129768177575994,0.000129768177576007,0.000129768177575983,0.000129768177575994,0.000129768177575982,0.000129768177575936,0.000129768177575987,0.000129768177575989,0.000129768177575993,0.000129768177576002,0.000129768177576,0.00012976817757598,0.000129768177575985,0.000129768177575981,0.000129768177575995,0.000129768177575996,0.000129768177575999,0.00012976817757601,0.000129768177575962,0.000129768177575989,0.000129768177575994,0.000129768177575992,0.000129768177575996
"32",0.000186679441187156,0.000186679441187141,0.000186679441187143,0.000186679441187155,0.000186679441187151,0.58614365027419,0.000186679441187137,0.000186679441187181,0.000186679441187148,0.000186679441187149,0.000186679441187156,0.000186679441187149,0.000186679441187152,0.108281646718256,0.00018667944118715,0.000186679441187154,0.000186679441187156,0.00018667944118715,0.00018667944118715,0.000186679441187149,0.000186679441187149,0.000186679441187154,0.000186679441187151,0.000186679441187164,0.000186679441187154,0.000186679441187146,0.000186679441187162,0.000186679441187152,0.000186679441187152,0.000186679441187152,0.000186679441187148,0.000186679441187164,0.1023071213659,0.000186679441187157,0.00018667944118715,0.0405068092548014,0.156226991945302,0.000186679441187167,0.00018667944118716,0.000186679441187159
"33",0.00097165896468433,0.000971658964684326,0.000971658964684328,0.000971658964684312,0.000971658964684329,0.00097165896468433,0.000971658964684326,0.000971658964684324,0.187402281160806,0.000971658964684328,0.0792932758009986,0.000971658964684334,0.000971658964684327,0.000971658964684329,0.000971658964684336,0.000971658964684326,0.000971658964684329,0.000971658964684327,0.000971658964684329,0.00097165896468433,0.000971658964684329,0.000971658964684328,0.000971658964684335,0.000971658964684329,0.00097165896468433,0.000971658964684331,0.000971658964684329,0.00097165896468433,0.00097165896468433,0.00097165896468433,0.000971658964684324,0.000971658964684328,0.000971658964684324,0.000971658964684326,0.000971658964684331,0.697353061344875,0.00097165896468433,0.000971658964684328,0.000971658964684328,0.000971658964684343
"34",0.000114193835127816,0.000114193835127737,0.000114193835127821,0.000114193835127722,0.000114193835127807,0.000114193835127817,0.000114193835127814,0.000114193835127804,0.000114193835127809,0.984265946615918,0.00011419383512782,0.000114193835127803,0.000114193835127814,0.000114193835127817,0.00011419383512781,0.000114193835127817,0.000114193835127826,0.000114193835127815,0.000114193835127798,0.000114193835127815,0.00011419383512781,0.000114193835127819,0.000114193835127811,0.000114193835127805,0.000114193835127808,0.000114193835127742,0.000114193835127806,0.000114193835127791,0.00011419383512781,0.0001141938351278,0.000114193835127812,0.000114193835127804,0.000114193835127797,0.000114193835127818,0.000114193835127807,0.00011419383512782,0.000114193835127793,0.000114193835127808,0.0113946876492255,0.0001141938351278
"35",0.000213824914496706,0.000213824914496716,0.000213824914496725,0.000213824914496716,0.000213824914496713,0.000213824914496713,0.000213824914496704,0.000213824914496702,0.000213824914496711,0.000213824914496709,0.00021382491449671,0.000213824914496725,0.000213824914496711,0.000213824914496704,0.000213824914496709,0.000213824914496711,0.000213824914496708,0.000213824914496708,0.000213824914496705,0.000213824914496714,0.000213824914496706,0.000213824914496704,0.000213824914496718,0.000213824914496715,0.000213824914496713,0.000213824914496712,0.991660828334628,0.000213824914496701,0.000213824914496707,0.000213824914496714,0.000213824914496706,0.000213824914496709,0.000213824914496706,0.000213824914496709,0.00021382491449671,0.000213824914496719,0.000213824914496704,0.000213824914496704,0.00021382491449671,0.00021382491449674
"36",0.000480732636192074,0.00048073263619207,0.000480732636192067,0.000480732636192061,0.280757201928003,0.000480732636192072,0.000480732636192072,0.00048073263619207,0.000480732636192071,0.000480732636192067,0.000480732636192071,0.000480732636192095,0.000480732636192071,0.000480732636192065,0.000480732636192064,0.000480732636192066,0.000480732636192068,0.000480732636192068,0.000480732636192066,0.000480732636192071,0.000480732636192074,0.00048073263619208,0.000480732636192087,0.000480732636192073,0.000480732636192073,0.57697662339789,0.000480732636192072,0.000480732636192071,0.000480732636192071,0.000480732636192072,0.000480732636192064,0.000480732636192071,0.000480732636192071,0.000480732636192074,0.000480732636192069,0.000480732636192072,0.000480732636192069,0.000480732636192075,0.124479067135001,0.000480732636192071
"37",0.0001435920522637,0.000143592052263698,0.000143592052263713,0.000143592052263696,0.000143592052263685,0.000143592052263707,0.16072940598742,0.000143592052263692,0.000143592052263696,0.000143592052263696,0.000143592052263702,0.000143592052263697,0.28977484982874,0.000143592052263698,0.369613025558052,0.000143592052263694,0.0001435920522637,0.000143592052263694,0.000143592052263695,0.000143592052263711,0.000143592052263699,0.000143592052263694,0.174713404744295,0.000143592052263682,0.000143592052263704,0.000143592052263706,0.000143592052263702,0.0001435920522637,0.000143592052263694,0.000143592052263696,0.00014359205226371,0.000143592052263706,0.000143592052263692,0.000143592052263704,0.000143592052263695,0.000143592052263685,0.000143592052263696,0.000143592052263675,0.000143592052263699,0.000143592052263701
